time_stamp	track_id	x_state	y_state	v_state	yaw_state	yaw_rate_state
1610000	-1	-0.0363604	22.5568	2.18986	-0.000965844	-8.47344e-06
1610000	-1	-6.40384	23.103	0.368616	5.78696e-05	5.07696e-07
1610000	-1	3.33809	24.2789	18.212	0.0295925	0.000259618
1620000	2	-nan	-nan	-nan	-nan	-nan
1620000	3	-nan	-nan	-nan	-nan	-nan
1620000	4	-nan	-nan	-nan	-nan	-nan
1620000	5	-nan	-nan	-nan	-nan	-nan
1620000	-1	-nan	-nan	-nan	-nan	-nan
1620000	-1	-nan	-nan	-nan	-nan	-nan
1620000	-1	-nan	-nan	-nan	-nan	-nan
1620000	-1	-nan	-nan	-nan	-nan	-nan
1620000	-1	-nan	-nan	-nan	-nan	-nan
1620000	-1	-nan	-nan	-nan	-nan	-nan
1630000	2	-nan	-nan	-nan	-nan	-nan
1630000	3	-nan	-nan	-nan	-nan	-nan
1630000	4	-nan	-nan	-nan	-nan	-nan
1630000	5	-nan	-nan	-nan	-nan	-nan
1630000	-1	-nan	-nan	-nan	-nan	-nan
1630000	-1	-nan	-nan	-nan	-nan	-nan
1630000	-1	-nan	-nan	-nan	-nan	-nan
1630000	-1	-nan	-nan	-nan	-nan	-nan
1630000	-1	-nan	-nan	-nan	-nan	-nan
1630000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-nan	-nan	-nan	-nan	-nan
1640000	-1	-0.0640827	22.7501	2.12502	0.00067073	5.88438e-06
1640000	-1	-6.43038	23.1571	0.322236	-5.20582e-05	-4.56712e-07
1640000	-1	3.33888	24.9281	17.8946	0.0262084	0.000229929
1640000	-1	-0.0640827	22.7501	2.12502	0.00067073	5.88438e-06
1640000	-1	-6.43038	23.1571	0.322236	-5.20582e-05	-4.56712e-07
1640000	-1	3.33888	24.9281	17.8946	0.0262084	0.000229929
1650000	-1	-nan	-nan	-nan	-nan	-nan
1650000	-1	-nan	-nan	-nan	-nan	-nan
1650000	-1	-nan	-nan	-nan	-nan	-nan
1650000	-1	-nan	-nan	-nan	-nan	-nan
1650000	-1	-nan	-nan	-nan	-nan	-nan
1650000	-1	-nan	-nan	-nan	-nan	-nan
1650000	-1	-0.048618	22.7479	2.12285	0.000324986	-3.43911e-07
1650000	-1	-6.42237	23.143	0.32122	-0.00039168	-6.57363e-06
1650000	-1	3.42919	24.9517	17.8961	0.0504522	0.000667684
1650000	-1	-0.048618	22.7479	2.12285	0.000324986	-3.43911e-07
1650000	-1	-6.42237	23.143	0.32122	-0.00039168	-6.57363e-06
1650000	-1	3.42919	24.9517	17.8961	0.0504522	0.000667684
1660000	-1	-nan	-nan	-nan	-nan	-nan
1660000	-1	-nan	-nan	-nan	-nan	-nan
1660000	-1	-nan	-nan	-nan	-nan	-nan
1660000	-1	-nan	-nan	-nan	-nan	-nan
1660000	-1	-nan	-nan	-nan	-nan	-nan
1660000	-1	-nan	-nan	-nan	-nan	-nan
1660000	-1	-0.0291306	22.7644	2.13032	0.00845975	0.000254538
1660000	-1	-6.42338	23.151	0.321405	0.000219925	1.26088e-05
1660000	-1	3.60541	25.019	17.8911	0.143258	0.00350173
1660000	-1	-0.0291306	22.7644	2.13032	0.00845975	0.000254538
1660000	-1	-6.42338	23.151	0.321405	0.000219925	1.26088e-05
1660000	-1	3.60541	25.019	17.8911	0.143258	0.00350173
1670000	-1	-nan	-nan	-nan	-nan	-nan
1670000	-1	-nan	-nan	-nan	-nan	-nan
1670000	-1	-nan	-nan	-nan	-nan	-nan
1670000	-1	-nan	-nan	-nan	-nan	-nan
1670000	-1	-nan	-nan	-nan	-nan	-nan
1670000	-1	-nan	-nan	-nan	-nan	-nan
1670000	-1	-0.0022531	22.7742	2.13033	0.0183637	0.000753636
1670000	-1	-6.41583	23.1407	0.320694	-0.0015415	-7.64008e-05
1670000	-1	3.87131	25.136	17.8777	0.230037	0.00780167
1670000	-1	-0.0022531	22.7742	2.13033	0.0183637	0.000753636
1670000	-1	-6.41583	23.1407	0.320694	-0.0015415	-7.64008e-05
1670000	-1	3.87131	25.136	17.8777	0.230037	0.00780167
1680000	-1	0.0309186	22.7558	2.11749	-0.0113662	-0.00146952
1680000	-1	-6.40249	23.1148	0.326366	-0.00981058	-0.00070059
1680000	-1	4.22997	25.2705	17.8512	0.260087	0.0106163
1680000	-1	0.0309186	22.7558	2.11749	-0.0113662	-0.00146952
1680000	-1	-6.40249	23.1148	0.326366	-0.00981058	-0.00070059
1680000	-1	4.22997	25.2705	17.8512	0.260087	0.0106163
1690000	-1	0.0664101	22.7609	2.08371	0.00171748	-9.45108e-05
1690000	-1	-6.39476	23.1103	0.322745	-0.0122098	-0.000951383
1690000	-1	4.74113	25.4283	17.836	0.2677	0.0118771
1690000	-1	0.0664101	22.7609	2.08371	0.00171748	-9.45108e-05
1690000	-1	-6.39476	23.1103	0.322745	-0.0122098	-0.000951383
1690000	-1	4.74113	25.4283	17.836	0.2677	0.0118771
1700000	6	0.102581	22.7741	2.01312	0.0321148	0.00425816
1700000	7	-6.39526	23.1187	0.293961	-0.00530635	2.97468e-05
1700000	8	5.3706	25.6132	17.8255	0.270992	0.0126393
1700000	9	0.102581	22.7741	2.01312	0.0321148	0.00425816
1700000	10	-6.39526	23.1187	0.293961	-0.00530635	2.97468e-05
1700000	11	5.3706	25.6132	17.8255	0.270992	0.0126393
1710000	6	0.136058	22.7669	1.90255	0.0139684	0.000785678
1710000	7	-6.38837	23.1136	0.280389	-0.0112995	-0.00103828
1710000	8	6.10505	25.8228	17.8191	0.272739	0.0130491
1710000	9	0.136058	22.7669	1.90255	0.0139684	0.000785678
1710000	10	-6.38837	23.1136	0.280389	-0.0112995	-0.00103828
1710000	11	6.10505	25.8228	17.8191	0.272739	0.0130491
1720000	6	0.168711	22.7939	1.76483	0.0656368	0.0139745
1720000	7	-6.3866	23.1147	0.253427	-0.00959001	-0.00065198
1720000	8	6.92823	26.0561	17.8149	0.274153	0.0132989
1720000	9	0.168711	22.7939	1.76483	0.0656368	0.0139745
1720000	10	-6.3866	23.1147	0.253427	-0.00959001	-0.00065198
1720000	11	6.92823	26.0561	17.8149	0.274153	0.0132989
1730000	6	0.190539	22.8444	1.59134	0.146178	0.0406793
1730000	7	-6.3863	23.1147	0.227005	-0.00960722	-0.000643964
1730000	8	7.82341	26.311	17.8124	0.275653	0.0134848
1730000	9	0.190539	22.8444	1.59134	0.146178	0.0406793
1730000	10	-6.3863	23.1147	0.227005	-0.00960721	-0.000643962
1730000	11	7.82341	26.311	17.8124	0.275653	0.0134848
1740000	6	0.210883	22.8715	1.42395	0.175273	0.0524633
1740000	7	-6.37226	23.0985	0.231204	-0.0491495	-0.0120137
1740000	8	8.76726	26.5819	17.8107	0.277238	0.0136294
1740000	9	0.210883	22.8715	1.42395	0.175273	0.0524633
1740000	10	-6.37226	23.0985	0.231204	-0.0491504	-0.012014
1740000	11	8.76726	26.5819	17.8107	0.277238	0.0136294
1750000	6	0.210014	22.9359	1.24377	0.257876	0.0938589
1750000	7	-6.37741	23.1037	0.201809	-0.034023	-0.00675456
1750000	8	9.72954	26.8611	17.8097	0.278935	0.0137425
1750000	9	0.210014	22.9359	1.24377	0.257878	0.0938598
1750000	10	-6.37741	23.1037	0.201809	-0.034024	-0.00675485
1750000	11	9.72954	26.8611	17.8097	0.278935	0.0137425
1760000	6	0.205366	22.9563	1.08024	0.27529	0.0998148
1760000	7	-6.37894	23.0995	0.184082	-0.0485155	-0.0115015
1760000	8	10.6712	27.1377	17.809	0.280756	0.0138394
1760000	9	0.205364	22.9563	1.08023	0.275292	0.0998163
1760000	10	-6.37894	23.0995	0.184081	-0.0485129	-0.0115005
1760000	11	10.6712	27.1377	17.809	0.280756	0.0138394
1770000	6	0.188222	23.0337	0.943133	0.378537	0.163273
1770000	7	-6.38526	23.1039	0.163726	-0.0330735	-0.00536304
1770000	8	11.5459	27.399	17.8084	0.282735	0.01394
1770000	9	0.188222	23.0337	0.943131	0.378533	0.16327
1770000	10	-6.38525	23.1039	0.163729	-0.0330817	-0.00536613
1770000	11	11.5459	27.399	17.8084	0.282735	0.01394
1780000	6	0.167708	23.0963	0.827492	0.467676	0.213431
1780000	7	-6.39778	23.1128	0.140486	0.00254947	0.00823397
1780000	8	12.3027	27.6303	17.808	0.284879	0.014044
1780000	9	0.167713	23.0963	0.827496	0.467666	0.213424
1780000	10	-6.39777	23.1128	0.140494	0.00250758	0.0082181
1780000	11	12.3027	27.6303	17.808	0.284879	0.014044
1790000	6	0.147281	23.1159	0.722869	0.501639	0.21701
1790000	7	-6.40922	23.1193	0.122773	0.0323823	0.0190258
1790000	8	12.8884	27.816	17.8076	0.287188	0.0141498
1790000	9	0.147288	23.1159	0.722875	0.501626	0.217002
1790000	10	-6.40921	23.1193	0.122783	0.0323004	0.0189952
1790000	11	12.8884	27.816	17.8076	0.287188	0.0141498
1800000	6	0.1313	23.1394	0.64208	0.546974	0.226532
1800000	7	-6.41331	23.1186	0.115436	0.0316256	0.0176116
1800000	8	13.2524	27.9407	17.8073	0.289668	0.0142581
1800000	9	0.131301	23.1394	0.642083	0.546965	0.226527
1800000	10	-6.4133	23.1186	0.115445	0.0315401	0.0175815
1800000	11	13.2524	27.9407	17.8073	0.289668	0.0142581
1810000	6	0.116718	23.1825	0.584311	0.632464	0.26128
1810000	7	-6.41591	23.1175	0.111118	0.0295715	0.0157671
1810000	8	13.3564	27.9913	17.8073	0.292092	0.0142581
1810000	9	0.116723	23.1825	0.584319	0.632453	0.261273
1810000	10	-6.4159	23.1175	0.111121	0.0294907	0.0157406
1810000	11	13.3564	27.9913	17.8073	0.292092	0.0142581
1820000	6	0.0954462	23.2168	0.529016	0.715937	0.287085
1820000	7	-6.42047	23.1215	0.106661	0.0559111	0.0241476
1820000	8	13.173	27.9602	17.807	0.294938	0.0143844
1820000	9	0.0954542	23.2168	0.529029	0.715925	0.287078
1820000	10	-6.42046	23.1215	0.106661	0.0557983	0.0241105
1820000	11	13.173	27.9602	17.807	0.294938	0.0143844
1830000	6	0.0813216	23.2796	0.50132	0.858038	0.343213
1830000	7	-6.42396	23.1173	0.103932	0.0396306	0.0170205
1830000	8	12.7112	27.8477	17.8068	0.298056	0.0145485
1830000	9	0.0813245	23.2796	0.501334	0.858034	0.343211
1830000	10	-6.42394	23.1173	0.103926	0.0395541	0.0169993
1830000	11	12.7112	27.8477	17.8068	0.298056	0.0145485
1840000	6	0.062926	23.3134	0.46234	0.958011	0.36263
1840000	7	-6.4256	23.113	0.103181	0.0232888	0.0104287
1840000	8	12.022	27.6681	17.8066	0.299922	0.0147293
1840000	9	0.0629239	23.3134	0.462352	0.958009	0.362629
1840000	10	-6.42557	23.113	0.103167	0.0232446	0.0104244
1840000	11	12.022	27.6681	17.8066	0.299922	0.0147293
1850000	6	0.049459	23.3543	0.436619	1.07482	0.385643
1850000	7	-6.42334	23.1005	0.104986	-0.040587	-0.00949487
1850000	8	10.471	27.2485	17.8064	0.302067	0.0149758
1850000	9	0.0494565	23.3543	0.436632	1.07482	0.385641
1850000	10	-6.4233	23.1005	0.104961	-0.0405364	-0.00944621
1850000	11	10.471	27.2485	17.8064	0.302067	0.0149758
1860000	6	0.0295394	23.4033	0.417273	1.22135	0.417529
1860000	7	-6.41376	23.0851	0.112399	-0.127882	-0.0308915
1860000	8	8.8819	26.812	17.8061	0.304384	0.0153527
1860000	9	0.0295356	23.4033	0.417287	1.22135	0.417527
1860000	10	-6.41371	23.085	0.112354	-0.127658	-0.0307679
1860000	11	8.8819	26.812	17.8061	0.304384	0.0153527
1870000	6	0.0148012	23.4425	0.397901	1.34827	0.432836
1870000	7	-6.41237	23.0823	0.113187	-0.146218	-0.03303
1870000	8	7.70582	26.4871	17.8059	0.307401	0.0157076
1870000	9	0.0147993	23.4425	0.397916	1.34827	0.432833
1870000	10	-6.41231	23.0823	0.113121	-0.14589	-0.0328875
1870000	11	7.70582	26.4871	17.8059	0.307401	0.0157076
1880000	6	-0.00280332	23.5031	0.400884	1.5099	0.45852
1880000	7	-6.41192	23.0797	0.111551	-0.173875	-0.0356182
1880000	8	6.88756	26.2845	17.8057	0.311011	0.0160438
1880000	9	-0.00280539	23.5031	0.400898	1.5099	0.458517
1880000	10	-6.41185	23.0797	0.111459	-0.1734	-0.0354555
1880000	11	6.88756	26.2845	17.8057	0.311011	0.0160438
1880000	-1	-2.58243	5.48628	2.87443	0.000958621	8.41007e-06
1880000	-1	-2.58243	5.48628	2.87443	0.000958621	8.41007e-06
1890000	6	-0.0161598	23.5142	0.362187	1.61249	0.455037
1890000	7	-6.41818	23.0926	0.100208	-0.11962	-0.0294477
1890000	8	5.79795	25.9985	17.8056	0.315089	0.0162202
1890000	9	-0.0161607	23.5142	0.362206	1.61248	0.455035
1890000	10	-6.41811	23.0925	0.100113	-0.11915	-0.0292936
1890000	11	5.79795	25.9985	17.8056	0.315089	0.0162202
1890000	-1	-2.56718	5.49203	2.87477	0.00218538	3.04991e-05
1890000	-1	-2.56718	5.49203	2.87477	0.00218538	3.04991e-05
1900000	6	-0.0309549	23.5439	0.347381	1.73758	0.458302
1900000	7	-6.41848	23.0972	0.0939141	-0.131278	-0.0297071
1900000	8	4.01031	25.4688	17.8057	0.319404	0.0162696
1900000	9	-0.0309548	23.5439	0.347398	1.73757	0.4583
1900000	10	-6.41842	23.0971	0.0938044	-0.130643	-0.0295428
1900000	11	4.01031	25.4688	17.8057	0.319404	0.0162696
1900000	-1	-2.54324	5.51291	2.87365	0.0151294	0.000431604
1900000	-1	-2.54324	5.51291	2.87365	0.0151294	0.000431604
1910000	6	-0.0479073	23.5755	0.341448	1.86914	0.461602
1910000	7	-6.40497	23.0909	0.100792	-0.210764	-0.036592
1910000	8	1.29689	24.6086	17.8057	0.323968	0.0162702
1910000	9	-0.047907	23.5755	0.341462	1.86913	0.4616
1910000	10	-6.40495	23.0907	0.100648	-0.209845	-0.0364163
1910000	11	1.29689	24.6086	17.8057	0.323968	0.0162702
1910000	-1	-2.50897	5.54081	2.86453	0.0480438	0.00207078
1910000	-1	-2.50897	5.54081	2.86453	0.0480438	0.00207078
1920000	6	-0.0657828	23.6138	0.344573	2.00496	0.464069
1920000	7	-6.39909	23.0911	0.100051	-0.26151	-0.0419245
1920000	8	-2.40725	23.3856	17.8059	0.328741	0.016197
1920000	9	-0.0657827	23.6139	0.344584	2.00496	0.464066
1920000	10	-6.39911	23.0908	0.0998815	-0.260272	-0.0417202
1920000	11	-2.40725	23.3856	17.8059	0.328741	0.016197
1920000	-1	-2.46632	5.57828	2.84066	0.10798	0.00651127
1920000	-1	-2.46632	5.57828	2.84066	0.10798	0.00651127
1930000	6	-0.0804385	23.6625	0.356557	2.13373	0.462232
1930000	7	-6.40488	23.1043	0.0889357	-0.264732	-0.0402862
1930000	8	-6.91281	21.8583	17.8059	0.333441	0.0161892
1930000	9	-0.0804397	23.6625	0.356567	2.13373	0.46223
1930000	10	-6.40493	23.1039	0.0887749	-0.263106	-0.0400258
1930000	11	-6.91281	21.8583	17.8059	0.333441	0.0161892
1930000	-1	-2.42036	5.63131	2.7913	0.196772	0.0158014
1930000	-1	-2.42036	5.63131	2.7913	0.196772	0.0158014
1940000	6	-0.0897108	23.7109	0.366401	2.25803	0.457931
1940000	7	-6.42446	23.1335	0.064478	-0.215942	-0.0272236
1940000	8	-11.7135	20.2111	17.8059	0.338322	0.0161864
1940000	9	-0.0897152	23.7109	0.36641	2.25802	0.457928
1940000	10	-6.42452	23.1331	0.064381	-0.213874	-0.026892
1940000	11	-11.7135	20.2111	17.8059	0.338322	0.0161864
1940000	12	-2.37321	5.70182	2.71223	0.300947	0.030827
1940000	13	-2.37321	5.70182	2.71223	0.300947	0.030827
1940000	-1	3.3492	30.9942	18.8465	0.0386146	0.000338769
1940000	-1	3.3492	30.9942	18.8465	0.0386146	0.000338769
1950000	6	-0.0958174	23.7485	0.366558	2.39462	0.456708
1950000	7	-6.4249	23.1418	0.0699021	-0.306631	-0.0455432
1950000	8	-16.414	18.5092	17.8059	0.34334	0.0161864
1950000	9	-0.0958262	23.7485	0.366564	2.39461	0.456705
1950000	10	-6.42501	23.1414	0.0697279	-0.304167	-0.045142
1950000	11	-16.414	18.5092	17.8059	0.34334	0.0161864
1950000	12	-2.31578	5.78012	2.62165	0.387819	0.0478279
1950000	13	-2.31578	5.78012	2.62165	0.387819	0.0478279
1950000	-1	3.45942	31.0123	18.8457	0.0549928	0.000634403
1950000	-1	3.45942	31.0123	18.8457	0.0549928	0.000634403
1960000	6	-0.0974966	23.7772	0.359134	2.54365	0.458014
1960000	7	-6.43852	23.1719	0.0547634	-0.304023	-0.0414511
1960000	8	-20.6216	16.8848	17.8059	0.348519	0.0161864
1960000	9	-0.0975122	23.7772	0.359137	2.54364	0.45801
1960000	10	-6.43865	23.1715	0.0546217	-0.300933	-0.0409441
1960000	11	-20.6216	16.8848	17.8059	0.348519	0.0161864
1960000	12	-2.23901	5.85995	2.54178	0.446756	0.0627192
1960000	13	-2.23901	5.85995	2.54178	0.446756	0.0627192
1960000	-1	3.62815	31.0886	18.8399	0.155584	0.00363803
1960000	-1	3.62815	31.0886	18.8399	0.155584	0.00363803
1970000	6	-0.0946331	23.8153	0.35728	2.6915	0.457503
1970000	7	-6.4282	23.176	0.080581	-0.441409	-0.067184
1970000	8	-23.7762	15.6495	17.8059	0.353861	0.0161864
1970000	9	-0.0946536	23.8153	0.35728	2.69147	0.457496
1970000	10	-6.42835	23.1757	0.0802685	-0.43827	-0.0666794
1970000	11	-23.7762	15.6495	17.8059	0.353861	0.0161864
1970000	12	-2.17116	5.95403	2.43623	0.507146	0.0817123
1970000	13	-2.17116	5.95403	2.43623	0.507146	0.0817123
1970000	-1	3.87641	31.2187	18.8062	0.246253	0.00819041
1970000	-1	3.87641	31.2187	18.8062	0.246253	0.00819041
1980000	6	-0.0926473	23.8534	0.359477	2.84755	0.458116
1980000	7	-6.43343	23.1838	0.0903214	-0.541273	-0.0803743
1980000	8	-26.2033	14.5987	17.8059	0.359364	0.0161864
1980000	9	-0.0926726	23.8534	0.359472	2.84751	0.458105
1980000	10	-6.43353	23.1837	0.0898919	-0.537972	-0.0798511
1980000	11	-26.2033	14.5987	17.8059	0.359364	0.0161864
1980000	12	-2.11333	6.05713	2.3119	0.564389	0.10276
1980000	13	-2.11333	6.05713	2.3119	0.564389	0.10276
1980000	-1	4.25385	31.3964	18.7676	0.292416	0.0124265
1980000	-1	4.25385	31.3964	18.7676	0.292416	0.0124265
1990000	6	-0.0906488	23.8898	0.363986	3.00309	0.457289
1990000	7	-6.43292	23.1799	0.108107	-0.636673	-0.0893225
1990000	9	-0.0906765	23.8898	0.363972	3.00303	0.457273
1990000	10	-6.43286	23.1802	0.107609	-0.633576	-0.0888227
1990000	12	-2.0574	6.16246	2.188	0.614761	0.122631
1990000	13	-2.0574	6.16246	2.188	0.614761	0.122631
1990000	-1	4.79291	31.6034	18.7398	0.306821	0.0148405
1990000	-1	4.79291	31.6034	18.7398	0.306821	0.0148405
2000000	6	-0.0926715	23.914	0.372909	3.16486	0.457191
2000000	7	-6.45088	23.1863	0.0903037	-0.668433	-0.0895414
2000000	9	-0.0927022	23.914	0.372886	3.16477	0.457172
2000000	10	-6.45069	23.1868	0.089927	-0.665559	-0.0890933
2000000	12	-2.00871	6.26835	2.06492	0.663268	0.142055
2000000	13	-2.00871	6.26835	2.06492	0.663268	0.142055
2000000	14	5.4761	31.8391	18.7212	0.311206	0.0160711
2000000	15	5.4761	31.8391	18.7212	0.311206	0.0160711
2010000	6	-0.0880885	23.9544	0.387619	3.27705	0.443489
2010000	7	-6.44855	23.155	0.119838	-0.746921	-0.0959883
2010000	9	-0.0881212	23.9544	0.387581	3.27695	0.443468
2010000	10	-6.44831	23.1557	0.119503	-0.744439	-0.095602
2010000	12	-1.96782	6.3725	1.9486	0.712034	0.160822
2010000	13	-1.96782	6.3725	1.9486	0.712034	0.160822
2010000	14	6.2873	32.1093	18.7114	0.31388	0.0167788
2010000	15	6.2873	32.1093	18.7114	0.31388	0.0167788
2020000	6	-0.0856598	23.9698	0.402248	3.40767	0.434931
2020000	7	-6.44759	23.1112	0.157401	-0.832264	-0.104856
2020000	9	-0.0856908	23.9698	0.402194	3.40756	0.434911
2020000	10	-6.44743	23.1118	0.15717	-0.830157	-0.104553
2020000	12	-1.94301	6.47319	1.83461	0.764895	0.180331
2020000	13	-1.94301	6.47319	1.83461	0.764895	0.180331
2020000	14	7.20425	32.4115	18.7059	0.315928	0.0171924
2020000	15	7.20425	32.4115	18.7059	0.315928	0.0171924
2030000	6	-0.0840329	23.9817	0.413956	3.52912	0.424137
2030000	7	-6.45309	23.0925	0.165442	-0.874295	-0.10509
2030000	9	-0.0840606	23.9817	0.413889	3.52903	0.424122
2030000	10	-6.45304	23.0929	0.165361	-0.87234	-0.104852
2030000	12	-1.93151	6.56822	1.72999	0.821903	0.199801
2030000	13	-1.93151	6.56822	1.72999	0.821903	0.199801
2030000	14	8.20695	32.7425	18.7029	0.317859	0.0174394
2030000	15	8.20695	32.7425	18.7029	0.317859	0.0174394
2040000	6	-0.0776756	24.0188	0.428444	3.60419	0.402139
2040000	7	-6.44415	23.0513	0.194611	-0.927955	-0.107663
2040000	9	-0.0777065	24.0189	0.428365	3.60414	0.402136
2040000	10	-6.44422	23.0516	0.194627	-0.926068	-0.107468
2040000	12	-1.95099	6.65515	1.61995	0.889548	0.222769
2040000	13	-1.95099	6.65515	1.61995	0.889548	0.222769
2040000	14	9.26811	33.0955	18.7009	0.319907	0.0176371
2040000	15	9.26811	33.0955	18.7009	0.319907	0.0176371
2050000	6	-0.0611434	24.0766	0.439069	3.64683	0.373456
2050000	7	-6.43266	23.008	0.222229	-0.985731	-0.111142
2050000	9	-0.0611806	24.0766	0.438981	3.64685	0.373474
2050000	10	-6.43283	23.0081	0.22231	-0.983825	-0.110957
2050000	12	-1.99062	6.73354	1.51763	0.966647	0.247583
2050000	13	-1.99062	6.73354	1.51763	0.966647	0.247583
2050000	14	10.3549	33.4605	18.6996	0.322111	0.0178034
2050000	15	10.3549	33.4605	18.6996	0.322111	0.0178034
2060000	6	-0.0474718	24.1516	0.450855	3.65616	0.338713
2060000	7	-6.42214	22.9779	0.237639	-1.0373	-0.11233
2060000	9	-0.0475077	24.1516	0.450761	3.6563	0.338762
2060000	10	-6.42235	22.9779	0.237765	-1.03528	-0.112123
2060000	12	-2.05474	6.80305	1.42031	1.05721	0.275762
2060000	13	-2.05474	6.80305	1.42031	1.05721	0.275762
2060000	14	11.4263	33.8244	18.6985	0.324494	0.017957
2060000	15	11.4263	33.8244	18.6985	0.324494	0.017957
2069999	6	-0.0389081	24.1978	0.474096	3.73499	0.323981
2069999	7	-6.41684	22.9664	0.237639	-1.08561	-0.11233
2069999	9	-0.0389363	24.1978	0.473989	3.73521	0.324048
2069999	10	-6.41715	22.9664	0.237765	-1.08349	-0.112123
2069999	12	-2.33206	6.84474	1.17455	1.25909	0.364002
2069999	13	-2.33206	6.84474	1.17455	1.25909	0.364002
2069999	14	12.4246	34.1713	18.6955	0.327761	0.0185243
2069999	15	12.4246	34.1713	18.6955	0.327761	0.0185243
2079999	6	-0.0478404	24.2451	0.499926	3.81435	0.310222
2079999	7	-6.41313	22.9607	0.237639	-1.13503	-0.11233
2079999	9	-0.0478769	24.2451	0.499789	3.81466	0.310306
2079999	10	-6.41353	22.9607	0.237765	-1.13283	-0.112123
2079999	12	-2.50171	6.90583	1.0431	1.44535	0.431085
2079999	13	-2.50171	6.90583	1.0431	1.44535	0.431085
2079999	14	13.3211	34.4857	18.6955	0.330355	0.0185243
2079999	15	13.3211	34.4857	18.6955	0.330355	0.0185243
2089999	6	-0.059574	24.3041	0.511968	3.88385	0.296742
2089999	7	-6.41398	22.9659	0.237639	-1.18558	-0.11233
2089999	9	-0.0596755	24.3039	0.511741	3.8841	0.296855
2089999	10	-6.41441	22.966	0.237765	-1.18328	-0.112123
2089999	12	-2.6099	6.97634	0.983468	1.61466	0.478221
2089999	13	-2.6099	6.97634	0.983468	1.61466	0.478221
2089999	14	14.0506	34.7484	18.6955	0.333133	0.0185243
2089999	15	14.0506	34.7484	18.6955	0.333133	0.0185243
2089999	-1	3.3443	34.0596	18.9647	0.0531134	0.000465969
2089999	-1	3.3443	34.0596	18.9647	0.0531134	0.000465969
2100000	6	-0.0729124	24.3712	0.490761	3.9335	0.284897
2100000	7	-6.42217	22.9763	0.237639	-1.23725	-0.11233
2100000	9	-0.0731209	24.3709	0.490433	3.93374	0.285087
2100000	10	-6.42252	22.9762	0.237765	-1.23486	-0.112123
2100000	12	-2.67438	7.05951	0.971249	1.75149	0.498187
2100000	13	-2.67438	7.05951	0.971249	1.75149	0.498187
2100000	14	14.5631	34.9416	18.6955	0.336097	0.0185243
2100000	15	14.5631	34.9416	18.6955	0.336097	0.0185243
2100000	-1	3.43637	34.0783	18.9608	0.0694476	0.000761759
2100000	-1	3.43637	34.0783	18.9608	0.0694476	0.000761759
2110000	6	-0.0949139	24.3999	0.474819	4.02802	0.281143
2110000	9	-0.0952995	24.3993	0.474316	4.0283	0.281357
2110000	12	-2.73951	7.13445	0.97001	1.87907	0.507573
2110000	13	-2.73951	7.13445	0.97001	1.87907	0.507573
2110000	14	14.8206	35.0509	18.6955	0.339246	0.0185243
2110000	15	14.8206	35.0509	18.6955	0.339246	0.0185243
2110000	-1	3.57787	34.177	18.9313	0.209011	0.00503548
2110000	-1	3.57787	34.177	18.9313	0.209011	0.00503548
2120000	6	-0.113439	24.4273	0.441052	4.12168	0.276923
2120000	9	-0.113942	24.4265	0.440316	4.12202	0.277149
2120000	12	-2.80277	7.192	0.973267	1.99478	0.508315
2120000	13	-2.80277	7.192	0.973267	1.99478	0.508315
2120000	-1	3.78352	34.3519	18.8671	0.336929	0.012015
2120000	-1	3.78352	34.3519	18.8671	0.336929	0.012015
2130000	6	-0.117591	24.4385	0.413596	4.23679	0.274799
2130000	9	-0.118081	24.4377	0.412608	4.2372	0.275027
2130000	12	-2.86424	7.25064	0.979393	2.0926	0.498663
2130000	13	-2.86424	7.25064	0.979393	2.0926	0.498663
2130000	-1	4.12511	34.6359	18.7772	0.423759	0.0217139
2130000	-1	4.12511	34.6359	18.7772	0.423759	0.0217139
2140000	6	-0.103643	24.4918	0.369805	4.34055	0.271093
2140000	9	-0.104052	24.4911	0.368618	4.3411	0.271332
2140000	12	-2.91195	7.30825	0.979626	2.15993	0.47674
2140000	13	-2.91195	7.30825	0.979626	2.15993	0.47674
2140000	-1	4.60211	34.9176	18.6474	0.42953	0.0280567
2140000	-1	4.60211	34.9176	18.6474	0.42953	0.0280567
2150000	6	-0.0751898	24.547	0.344633	4.45712	0.269167
2150000	9	-0.0755448	24.5465	0.343258	4.45783	0.269414
2150000	12	-2.94732	7.37986	0.970459	2.19738	0.445158
2150000	13	-2.94732	7.37986	0.970459	2.19738	0.445158
2150000	16	5.25451	35.268	18.5233	0.433234	0.0346636
2150000	17	5.25451	35.268	18.5233	0.433234	0.0346636
2160000	6	-0.0585756	24.6394	0.313559	4.55126	0.261621
2160000	9	-0.0589553	24.6389	0.31197	4.55222	0.261877
2160000	12	-2.97199	7.46459	0.944741	2.21351	0.409204
2160000	13	-2.97199	7.46459	0.944741	2.21351	0.409204
2160000	16	6.08391	35.7046	18.4395	0.441487	0.0407962
2160000	17	6.08391	35.7046	18.4395	0.441487	0.0407962
2170000	6	-0.0500992	24.6517	0.318095	4.66863	0.258174
