frame_id time_stamp sensor_id z x y vz vx vy 
305 3.040000 1 32.374302 0.043231 0.000000 10.283730 -0.075677 -0.000000 
305 3.040000 1 52.661366 3.187889 -0.000000 18.402410 -0.161280 0.000000 
305 3.040000 2 15.559204 -3.234639 -0.000000 10.461448 -2.972773 0.000000 
305 3.040000 2 31.233063 0.153112 0.000000 0.567983 0.418592 0.000000 
305 3.040000 2 50.868966 2.877127 -0.000000 25.462385 0.302468 0.000000 
306 3.050000 1 16.406415 -3.350925 0.000000 10.679095 0.156130 0.000000 
306 3.050000 1 32.369682 0.056131 0.000000 10.872376 0.117908 0.000000 
306 3.050000 1 52.640702 3.144935 -0.000000 18.911978 -0.048308 -0.000000 
306 3.050000 2 16.702649 -3.322538 -0.000000 15.179098 0.303840 0.000000 
306 3.050000 2 32.947852 -0.005601 0.000000 13.380643 -0.027073 0.000000 
306 3.050000 2 57.033373 3.468485 -0.000000 22.037451 -1.277595 0.000000 
307 3.060000 1 16.562368 -3.366208 0.000000 10.726825 -0.010795 0.000000 
307 3.060000 1 32.514319 0.055055 -0.000000 10.838760 -0.464768 -0.000000 
307 3.060000 1 53.451218 3.159569 -0.000000 20.177391 0.005546 -0.000000 
307 3.060000 2 17.046444 -3.498415 -0.000000 10.188765 -0.201762 0.000000 
307 3.060000 2 31.602227 0.055930 -0.000000 11.592352 2.226562 0.000000 
307 3.060000 2 55.401611 3.346249 -0.000000 23.335725 0.439939 0.000000 
308 3.070000 1 16.661580 -3.356479 0.000000 11.442855 0.087426 0.000000 
308 3.070000 1 32.609971 0.056317 -0.000000 10.585543 0.141343 0.000000 
308 3.070000 1 53.784909 3.213469 -0.000000 19.409068 -0.122852 0.000000 
308 3.070000 2 16.513192 -3.346713 -0.000000 8.910830 -0.182029 0.000000 
308 3.070000 2 33.950729 0.048523 0.000000 10.654133 0.241510 0.000000 
308 3.070000 2 55.121703 3.335680 -0.000000 10.104611 -0.553216 0.000000 
309 3.080000 1 16.775060 -3.365654 -0.000000 11.046257 0.090087 0.000000 
309 3.080000 1 32.694785 0.065087 0.000000 10.948685 -0.234180 0.000000 
309 3.080000 1 53.867328 3.158135 0.000000 19.165090 -0.259511 0.000000 
309 3.080000 2 16.858945 -3.350529 -0.000000 11.201769 -1.609902 0.000000 
309 3.080000 2 33.367135 0.092678 0.000000 4.515128 -0.046138 -0.000000 
309 3.080000 2 56.733016 3.619275 -0.000000 15.148580 -2.450040 0.000000 
310 3.090000 1 16.959498 -3.385094 -0.000000 11.182949 -0.106785 0.000000 
310 3.090000 1 32.676029 0.085030 -0.000000 10.507125 0.068858 -0.000000 
310 3.090000 1 53.224153 3.163703 -0.000000 19.351760 -0.188430 0.000000 
310 3.090000 2 16.749636 -3.258506 -0.000000 10.284656 -1.431920 0.000000 
310 3.090000 2 28.747285 -0.065922 0.000000 13.735845 0.251016 0.000000 
310 3.090000 2 55.269983 3.102283 -0.000000 24.071070 -1.571847 0.000000 
311 3.100000 1 17.081942 -3.394963 0.000000 10.807975 0.183802 0.000000 
311 3.100000 1 33.025490 0.089308 0.000000 11.304844 -0.129357 0.000000 
311 3.100000 1 54.348247 3.198235 -0.000000 18.437098 -0.588886 0.000000 
311 3.100000 2 16.738824 -3.202963 0.000000 13.289475 -1.070709 0.000000 
311 3.100000 2 35.225918 0.211292 0.000000 12.192913 -0.674495 0.000000 
311 3.100000 2 48.458663 -1.192645 0.000000 79.432950 -37.363058 0.000000 
311 3.100000 2 61.865366 3.780722 -0.000000 11.506771 2.598638 0.000000 
312 3.110000 1 17.172479 -3.384563 0.000000 11.075682 0.211760 -0.000000 
312 3.110000 1 33.235278 0.066006 0.000000 11.590904 -0.060396 0.000000 
312 3.110000 1 54.196075 3.169335 -0.000000 19.221910 0.078391 0.000000 
312 3.110000 2 17.660654 -3.461019 -0.000000 11.756349 -2.580020 0.000000 
312 3.110000 2 53.014212 2.977901 -0.000000 14.420306 -1.993776 0.000000 
313 3.120000 1 17.356453 -3.394928 0.000000 11.975901 -0.261671 -0.000000 
313 3.120000 1 23.236297 -6.603578 0.000000 0.550996 -0.301205 0.000000 
313 3.120000 1 33.356853 0.062747 0.000000 11.494865 -0.249249 0.000000 
313 3.120000 1 54.798749 3.201768 0.000000 18.186758 0.071993 0.000000 
313 3.120000 2 17.629516 -3.494331 0.000000 11.791812 -1.690036 -0.000000 
313 3.120000 2 21.757654 -6.139127 -0.000000 -1.905485 0.408497 0.000000 
313 3.120000 2 29.970105 0.059344 -0.000000 11.322480 1.227653 0.000000 
313 3.120000 2 53.174454 2.959599 -0.000000 16.960438 1.779784 0.000000 
314 3.130000 1 17.517588 -3.420107 0.000000 11.582405 -0.151154 0.000000 
314 3.130000 1 23.125791 -6.586043 0.000000 0.140725 -0.183787 0.000000 
314 3.130000 1 33.234543 0.063923 0.000000 11.169837 0.230493 0.000000 
314 3.130000 1 54.549243 3.161458 -0.000000 18.694125 -0.125360 0.000000 
314 3.130000 2 17.205985 -3.342941 0.000000 5.686721 1.789989 0.000000 
314 3.130000 2 23.034195 -6.593553 0.000000 -0.620792 0.343818 0.000000 
314 3.130000 2 34.140587 0.029362 -0.000000 14.301749 0.915337 0.000000 
314 3.130000 2 53.448729 2.993054 -0.000000 11.075928 -0.506759 0.000000 
315 3.140000 1 17.597338 -3.414656 0.000000 11.354399 -0.119903 0.000000 
315 3.140000 1 23.099849 -6.578324 0.000000 0.077349 -0.276555 0.000000 
315 3.140000 1 33.369250 0.068708 0.000000 11.017091 -0.120865 0.000000 
315 3.140000 1 54.908339 3.210507 -0.000000 19.676337 -0.077662 0.000000 
315 3.140000 2 17.862724 -3.467099 0.000000 13.190592 -0.565000 0.000000 
315 3.140000 2 22.824299 -6.434693 0.000000 0.023176 2.161367 0.000000 
315 3.140000 2 34.135128 -0.022630 0.000000 14.391942 0.970174 0.000000 
315 3.140000 2 53.224542 3.070720 -0.000000 17.982774 -1.865338 0.000000 
316 3.150000 1 17.753494 -3.423260 0.000000 11.829716 -0.025957 -0.000000 
316 3.150000 1 23.094135 -6.566600 0.000000 -0.032110 -0.100452 0.000000 
316 3.150000 1 33.498334 0.068289 0.000000 11.494505 -0.098966 0.000000 
316 3.150000 1 54.963507 3.171361 -0.000000 19.730774 -0.228444 0.000000 
316 3.150000 2 17.119662 -3.296174 0.000000 10.909266 -2.415296 0.000000 
316 3.150000 2 23.834454 -6.777230 0.000000 3.174441 -1.702804 0.000000 
316 3.150000 2 33.477283 -0.025385 0.000000 10.729790 -1.701803 0.000000 
316 3.150000 2 49.153630 2.953178 -0.000000 15.429007 -3.195262 -0.000000 
317 3.160000 1 17.834167 -3.407884 0.000000 11.734000 -0.148638 0.000000 
317 3.160000 1 23.199585 -6.598425 0.000000 0.203240 -0.193891 0.000000 
317 3.160000 1 33.855079 0.058062 0.000000 11.733878 -0.019996 -0.000000 
317 3.160000 1 55.961136 3.197840 0.000000 18.568607 -0.045352 0.000000 
317 3.160000 2 17.790671 -3.426039 0.000000 12.532934 -1.368574 0.000000 
317 3.160000 2 22.698530 -6.551907 -0.000000 -1.293733 2.977621 0.000000 
317 3.160000 2 31.987516 0.067935 -0.000000 11.358924 -1.449227 0.000000 
317 3.160000 2 54.013969 3.084194 -0.000000 13.813743 -1.297323 0.000000 
318 3.170000 1 17.970940 -3.414205 0.000000 11.943257 -0.110762 -0.000000 
318 3.170000 1 22.961049 -6.526817 -0.000000 -0.310035 -0.172162 0.000000 
318 3.170000 1 33.760348 0.048807 0.000000 11.676365 0.222824 0.000000 
318 3.170000 1 55.477501 3.172436 -0.000000 19.694767 -0.423489 0.000000 
318 3.170000 2 17.622604 -3.388903 -0.000000 12.929661 0.718586 0.000000 
318 3.170000 2 23.060127 -6.608309 -0.000000 0.132981 -1.488680 -0.000000 
318 3.170000 2 33.018199 0.080725 -0.000000 3.782082 -1.792598 -0.000000 
318 3.170000 2 52.174002 3.016609 -0.000000 17.177638 1.262303 0.000000 
319 3.180000 1 18.157552 -3.430038 -0.000000 11.736548 -0.009520 0.000000 
319 3.180000 1 23.126088 -6.563725 0.000000 -0.204117 -0.060740 0.000000 
319 3.180000 1 33.984862 0.049636 0.000000 11.072897 -0.327015 0.000000 
319 3.180000 1 56.055691 3.201593 -0.000000 19.704482 0.088634 0.000000 
319 3.180000 2 18.719979 -3.478519 0.000000 12.434890 0.321184 0.000000 
319 3.180000 2 22.787140 -6.396845 0.000000 -2.059234 -2.100406 0.000000 
319 3.180000 2 33.133960 0.143141 0.000000 14.859295 0.630003 0.000000 
319 3.180000 2 55.296721 3.388079 -0.000000 15.721393 0.162306 0.000000 
320 3.190000 1 18.244346 -3.428971 -0.000000 11.824564 -0.157956 0.000000 
320 3.190000 1 22.982918 -6.540689 -0.000000 -0.562081 0.057354 0.000000 
320 3.190000 1 34.054330 0.068147 0.000000 11.799053 0.020012 0.000000 
320 3.190000 1 55.872722 3.164997 -0.000000 19.932301 -0.108238 0.000000 
320 3.190000 2 18.480944 -3.455384 -0.000000 13.757063 0.609670 0.000000 
320 3.190000 2 22.864903 -6.527295 -0.000000 -0.747674 -1.803938 0.000000 
320 3.190000 2 33.536086 0.175280 0.000000 7.416136 -1.557581 0.000000 
320 3.190000 2 51.323246 2.821879 -0.000000 17.697604 2.182089 0.000000 
321 3.200000 1 18.418236 -3.440733 0.000000 11.844607 0.017952 0.000000 
321 3.200000 1 23.063500 -6.573042 0.000000 0.339931 -0.216843 0.000000 
321 3.200000 1 34.083276 0.054896 0.000000 11.169050 0.015113 0.000000 
321 3.200000 1 56.137682 3.200371 -0.000000 19.520186 0.016180 0.000000 
321 3.200000 2 18.565754 -3.441141 0.000000 13.693791 -0.782942 0.000000 
321 3.200000 2 22.651102 -6.587379 -0.000000 2.272178 2.225969 0.000000 
321 3.200000 2 35.142453 -0.005397 0.000000 13.302452 -0.518400 0.000000 
321 3.200000 2 57.708028 3.186787 -0.000000 17.585304 2.905690 0.000000 
322 3.210000 1 18.627351 -3.454492 0.000000 11.540827 0.323139 0.000000 
322 3.210000 1 23.030076 -6.545291 0.000000 -0.262356 -0.148599 0.000000 
322 3.210000 1 34.404144 0.066559 0.000000 11.357117 0.227743 0.000000 
322 3.210000 1 56.267695 3.164288 -0.000000 19.536136 0.120029 0.000000 
322 3.210000 2 18.416846 -3.445910 0.000000 10.988880 2.055995 0.000000 
322 3.210000 2 22.482620 -6.432274 -0.000000 -0.327541 0.589859 0.000000 
322 3.210000 2 36.839888 0.199628 -0.000000 13.859917 1.614961 0.000000 
322 3.210000 2 57.210255 3.473660 -0.000000 21.368058 -1.140610 0.000000 
323 3.220000 1 18.647688 -3.443210 -0.000000 12.128070 0.080035 0.000000 
323 3.220000 1 23.096633 -6.580116 0.000000 -0.063938 -0.285126 0.000000 
323 3.220000 1 34.566420 0.040455 0.000000 11.319923 0.009088 0.000000 
323 3.220000 1 57.148514 3.226907 -0.000000 19.495537 -0.087762 0.000000 
323 3.220000 2 18.288254 -3.343415 0.000000 14.354244 -1.021381 0.000000 
323 3.220000 2 23.761724 -6.816298 0.000000 -2.247458 0.897369 0.000000 
323 3.220000 2 34.014546 0.202295 0.000000 10.226676 -0.612303 0.000000 
323 3.220000 2 56.692875 3.166650 -0.000000 15.190899 0.999394 0.000000 
324 3.230000 1 18.908022 -3.480771 -0.000000 12.048777 -0.093735 0.000000 
324 3.230000 1 23.083912 -6.577231 -0.000000 0.080943 -0.213196 0.000000 
324 3.230000 1 34.307034 0.051913 0.000000 11.420809 -0.200107 0.000000 
324 3.230000 1 56.995075 3.216856 -0.000000 19.151151 -0.073121 0.000000 
324 3.230000 2 17.860038 -3.211446 -0.000000 11.944118 -0.608547 0.000000 
324 3.230000 2 21.781450 -6.205510 0.000000 -4.712289 0.760863 0.000000 
324 3.230000 2 35.894222 -0.001769 -0.000000 10.597678 3.201930 -0.000000 
324 3.230000 2 58.826181 3.322334 -0.000000 23.207854 -1.351053 -0.000000 
325 3.240000 1 18.958639 -3.457122 0.000000 12.214787 -0.250277 -0.000000 
325 3.240000 1 23.091492 -6.586635 0.000000 -0.197505 -0.082374 -0.000000 
325 3.240000 1 34.428280 0.059940 -0.000000 11.575468 -0.168739 0.000000 
325 3.240000 1 57.039849 3.160945 -0.000000 19.518015 -0.562224 0.000000 
325 3.240000 2 18.736686 -3.360988 0.000000 8.858304 -0.871351 0.000000 
325 3.240000 2 23.590940 -6.750279 0.000000 -0.356912 0.956381 0.000000 
325 3.240000 2 34.810782 0.023439 0.000000 10.255656 -0.730493 0.000000 
325 3.240000 2 58.908694 3.362248 -0.000000 17.530201 -1.256959 0.000000 
326 3.250000 1 19.182503 -3.487514 0.000000 12.028850 0.076734 0.000000 
326 3.250000 1 23.073034 -6.566794 0.000000 0.209594 -0.140165 -0.000000 
326 3.250000 1 34.980518 0.064521 -0.000000 11.811170 -0.020266 0.000000 
326 3.250000 1 56.938216 3.175129 -0.000000 19.404835 0.186422 0.000000 
326 3.250000 2 19.253931 -3.512374 0.000000 12.835573 0.039162 -0.000000 
326 3.250000 2 55.993012 3.052038 -0.000000 20.481158 0.630010 0.000000 
327 3.260000 1 19.316966 -3.483509 -0.000000 12.041297 -0.069537 -0.000000 
327 3.260000 1 23.207528 -6.595536 0.000000 -0.244945 -0.061164 0.000000 
327 3.260000 1 34.855556 0.056698 0.000000 12.047134 -0.085054 -0.000000 
327 3.260000 1 57.293899 3.173131 0.000000 18.965895 -0.499664 0.000000 
327 3.260000 2 19.136792 -3.516406 0.000000 10.779741 0.279680 0.000000 
327 3.260000 2 22.501871 -6.434623 0.000000 0.589412 0.661351 0.000000 
327 3.260000 2 33.966739 0.050540 -0.000000 15.832341 -1.356551 0.000000 
327 3.260000 2 53.451596 2.751881 0.000000 15.512864 -1.861392 -0.000000 
328 3.270000 1 19.398140 -3.484553 -0.000000 12.273361 0.162021 0.000000 
328 3.270000 1 23.013984 -6.545189 0.000000 -0.069679 -0.208483 0.000000 
328 3.270000 1 34.923992 0.058858 0.000000 11.643340 -0.244635 0.000000 
328 3.270000 1 57.829039 3.177305 0.000000 17.983283 -0.016214 0.000000 
328 3.270000 2 19.833503 -3.557445 0.000000 13.008782 0.616146 0.000000 
328 3.270000 2 21.813848 -6.176433 0.000000 1.581415 -1.184644 -0.000000 
328 3.270000 2 35.235034 0.033677 0.000000 12.745397 -1.271625 0.000000 
328 3.270000 2 55.555099 3.109285 -0.000000 22.813308 2.358254 0.000000 
328 3.270000 2 51.859960 -33.932504 -0.000000 -22.772931 -9.092054 0.000000 
329 3.280000 1 19.512146 -3.479800 0.000000 12.581822 0.135296 -0.000000 
329 3.280000 1 23.035323 -6.570033 0.000000 0.303958 -0.090511 0.000000 
329 3.280000 1 35.104411 0.063922 0.000000 12.170563 -0.098627 -0.000000 
329 3.280000 1 57.665898 3.166991 -0.000000 19.886717 -0.000722 0.000000 
329 3.280000 2 19.884449 -3.499553 0.000000 8.463843 -1.385420 0.000000 
329 3.280000 2 24.124443 -6.844478 0.000000 2.522636 -2.704175 0.000000 
329 3.280000 2 50.282333 2.687766 -0.000000 27.051074 2.546970 0.000000 
330 3.290000 1 19.631117 -3.478303 -0.000000 12.411739 -0.172677 0.000000 
330 3.290000 1 23.062008 -6.568705 -0.000000 -0.372102 -0.129231 0.000000 
330 3.290000 1 35.494055 0.048251 0.000000 12.699429 -0.026090 -0.000000 
330 3.290000 1 57.524058 3.143663 -0.000000 19.636725 0.033823 0.000000 
330 3.290000 2 19.241866 -3.410027 0.000000 16.742061 -3.672547 0.000000 
330 3.290000 2 33.922829 0.076378 -0.000000 13.291507 -1.248598 0.000000 
330 3.290000 2 54.765059 2.976067 -0.000000 27.219610 1.867546 -0.000000 
331 3.300000 1 19.800180 -3.499619 -0.000000 12.967988 -0.235601 0.000000 
331 3.300000 1 22.959035 -6.530795 0.000000 -0.268949 -0.096822 0.000000 
331 3.300000 1 35.428994 0.071079 0.000000 12.217635 -0.015924 0.000000 
331 3.300000 1 58.237908 3.214190 0.000000 18.820451 -0.285665 0.000000 
331 3.300000 2 22.764807 -6.398797 0.000000 -0.302050 -0.508080 -0.000000 
331 3.300000 2 33.559268 0.060937 0.000000 12.055262 -1.117598 0.000000 
331 3.300000 2 54.879299 2.894300 -0.000000 21.712349 0.624482 0.000000 
332 3.310000 1 19.878268 -3.482805 -0.000000 13.013532 -0.075973 -0.000000 
332 3.310000 1 23.179428 -6.601556 0.000000 0.530841 -0.324424 -0.000000 
332 3.310000 1 35.412703 0.057512 0.000000 12.297011 -0.181135 0.000000 
332 3.310000 1 58.428941 3.184234 -0.000000 18.549137 -0.007102 0.000000 
332 3.310000 2 20.707088 -3.618247 0.000000 9.261469 1.021632 -0.000000 
332 3.310000 2 23.305875 -6.537069 -0.000000 0.778783 1.359470 -0.000000 
332 3.310000 2 35.478714 0.141060 0.000000 17.528867 -2.558040 0.000000 
332 3.310000 2 56.494909 3.338597 -0.000000 16.243021 2.406607 -0.000000 
333 3.320000 1 20.108288 -3.512945 0.000000 12.904892 0.058432 0.000000 
333 3.320000 1 23.083084 -6.582331 0.000000 0.251805 -0.087333 0.000000 
333 3.320000 1 35.556749 0.068446 -0.000000 12.519305 -0.237772 0.000000 
333 3.320000 1 59.012572 3.216807 -0.000000 19.257543 0.148821 -0.000000 
333 3.320000 2 19.376636 -3.432950 0.000000 11.951650 -2.081379 0.000000 
333 3.320000 2 22.083000 -6.283784 0.000000 0.449288 0.351501 0.000000 
333 3.320000 2 33.106473 -0.089723 -0.000000 16.571265 1.584643 0.000000 
334 3.330000 1 20.234509 -3.509723 -0.000000 12.722699 -0.089975 0.000000 
334 3.330000 1 23.105641 -6.584584 -0.000000 0.370588 -0.039003 0.000000 
334 3.330000 1 35.856802 0.055560 0.000000 12.238720 -0.194002 0.000000 
334 3.330000 1 58.716853 3.179237 0.000000 19.775015 -0.049376 0.000000 
334 3.330000 2 20.623550 -3.675701 0.000000 10.270487 -2.084098 0.000000 
334 3.330000 2 23.506098 -6.626052 0.000000 1.294985 -0.195958 0.000000 
334 3.330000 2 37.152008 0.126135 -0.000000 10.067594 0.627742 0.000000 
334 3.330000 2 57.699100 2.865529 -0.000000 26.618767 -2.142962 -0.000000 
335 3.340000 1 20.235731 -3.480985 0.000000 12.782374 -0.222025 0.000000 
335 3.340000 1 23.043641 -6.561145 0.000000 -0.416109 0.183043 0.000000 
335 3.340000 1 35.964739 0.052304 0.000000 12.620460 -0.064074 0.000000 
335 3.340000 1 59.213175 3.190985 0.000000 19.135823 -0.231553 0.000000 
335 3.340000 2 20.356116 -3.460123 0.000000 10.949489 0.571743 0.000000 
335 3.340000 2 23.425737 -6.566095 0.000000 -3.210677 1.753165 0.000000 
335 3.340000 2 36.164752 -0.038281 0.000000 14.198776 0.199878 0.000000 
335 3.340000 2 55.981844 2.843142 -0.000000 26.503039 -0.582302 -0.000000 
336 3.350000 1 20.455013 -3.509286 -0.000000 12.556091 0.401781 0.000000 
336 3.350000 1 23.159362 -6.604957 0.000000 0.238814 0.128674 0.000000 
336 3.350000 1 36.415569 0.062906 0.000000 12.613137 -0.067851 -0.000000 
336 3.350000 1 59.593216 3.207913 -0.000000 19.404070 -0.306079 -0.000000 
336 3.350000 2 19.238292 -3.195423 -0.000000 13.972183 -1.614718 -0.000000 
336 3.350000 2 22.912031 -6.410513 0.000000 0.982973 0.065034 0.000000 
336 3.350000 2 35.646203 0.243887 0.000000 9.038964 -2.225725 -0.000000 
336 3.350000 2 55.295021 3.015873 0.000000 19.304943 2.342830 0.000000 
337 3.360000 1 20.588639 -3.501624 0.000000 13.089234 -0.071407 0.000000 
337 3.360000 1 23.091246 -6.571697 -0.000000 -0.484959 0.005477 0.000000 
337 3.360000 1 36.144218 0.015851 0.000000 13.106059 -0.239510 0.000000 
337 3.360000 1 59.237950 3.160217 0.000000 18.847167 -0.157157 0.000000 
337 3.360000 2 21.317447 -3.753095 0.000000 10.637731 -0.697572 0.000000 
337 3.360000 2 23.345723 -6.580774 0.000000 0.479953 -0.897705 0.000000 
337 3.360000 2 34.122591 0.139050 -0.000000 8.861334 0.400836 -0.000000 
337 3.360000 2 57.602377 2.798416 0.000000 20.810197 -2.786831 0.000000 
338 3.370000 1 20.787535 -3.531953 0.000000 12.680533 0.035749 0.000000 
338 3.370000 1 23.166122 -6.602144 0.000000 0.175756 -0.163145 0.000000 
338 3.370000 1 36.396872 0.059589 0.000000 12.623941 -0.304790 -0.000000 
338 3.370000 1 59.540404 3.171754 -0.000000 19.395868 -0.430476 0.000000 
338 3.370000 2 20.838703 -3.559914 0.000000 13.644120 -0.535231 0.000000 
338 3.370000 2 35.834452 0.096514 -0.000000 15.751465 0.627650 0.000000 
338 3.370000 2 61.008558 3.266481 -0.000000 21.385105 -0.088842 0.000000 
339 3.380000 1 21.007059 -3.519753 0.000000 12.707277 0.223746 0.000000 
339 3.380000 1 23.271210 -6.653446 0.000000 -0.203285 -0.301601 0.000000 
339 3.380000 1 36.413248 0.034250 0.000000 12.884044 0.056155 0.000000 
339 3.380000 1 59.677260 3.199124 -0.000000 19.526342 -0.097982 -0.000000 
339 3.380000 2 21.114041 -3.503963 0.000000 10.929278 0.958865 0.000000 
339 3.380000 2 23.304772 -6.769071 0.000000 0.855479 -0.381073 0.000000 
339 3.380000 2 37.335811 0.229306 -0.000000 7.244035 -0.657947 0.000000 
340 3.390000 1 21.175293 -3.555429 -0.000000 12.626565 -0.045103 -0.000000 
340 3.390000 1 22.975631 -6.531430 0.000000 0.337435 -0.027091 0.000000 
340 3.390000 1 36.927593 0.040868 -0.000000 12.727108 0.091688 0.000000 
340 3.390000 1 59.981282 3.170533 -0.000000 19.418485 0.115749 0.000000 
340 3.390000 2 21.149119 -3.523991 -0.000000 10.461476 0.316240 0.000000 
340 3.390000 2 23.254983 -6.635194 -0.000000 2.833377 -0.148962 0.000000 
340 3.390000 2 36.391080 0.001098 0.000000 13.033396 -1.248839 0.000000 
340 3.390000 2 59.557202 3.017641 -0.000000 16.931293 -0.286380 0.000000 
341 3.400000 1 21.159394 -3.512336 -0.000000 13.251250 -0.208991 0.000000 
341 3.400000 1 22.964850 -6.527848 0.000000 -0.066678 0.073112 0.000000 
341 3.400000 1 36.594355 0.048208 -0.000000 12.396261 -0.280933 0.000000 
341 3.400000 1 60.096484 3.200631 -0.000000 19.101157 -0.054608 0.000000 
341 3.400000 2 20.350739 -3.404057 0.000000 16.034862 1.270595 0.000000 
341 3.400000 2 23.209896 -6.504743 -0.000000 -0.203396 -0.554336 0.000000 
341 3.400000 2 37.011070 0.118647 0.000000 16.516443 0.969648 0.000000 
341 3.400000 2 56.393381 2.808411 0.000000 8.586225 -1.027705 0.000000 
342 3.410000 1 21.327121 -3.531242 0.000000 13.319376 0.131768 0.000000 
342 3.410000 1 23.140608 -6.594081 -0.000000 -0.353973 -0.099216 0.000000 
342 3.410000 1 37.027144 0.022129 0.000000 13.291368 -0.442111 0.000000 
342 3.410000 1 60.190278 3.133407 -0.000000 18.600595 -0.132419 0.000000 
342 3.410000 2 21.859144 -3.604622 0.000000 10.748534 0.446492 0.000000 
342 3.410000 2 22.847766 -6.440512 0.000000 -1.436615 -0.174315 -0.000000 
342 3.410000 2 36.442386 -0.066860 0.000000 12.532619 -2.062732 -0.000000 
343 3.420000 1 21.557759 -3.550809 0.000000 13.298144 0.017221 0.000000 
343 3.420000 1 23.210002 -6.626304 0.000000 0.147629 -0.145714 -0.000000 
343 3.420000 1 36.845104 0.041414 -0.000000 13.097437 -0.044909 0.000000 
343 3.420000 1 60.358303 3.190550 -0.000000 19.532940 -0.004381 0.000000 
343 3.420000 2 22.007943 -3.670973 -0.000000 13.929251 -0.419768 0.000000 
343 3.420000 2 22.212649 -6.267206 0.000000 2.323119 -1.055780 -0.000000 
343 3.420000 2 36.492044 0.042149 -0.000000 17.454833 -0.259399 0.000000 
343 3.420000 2 58.444630 2.937727 -0.000000 23.395197 1.366821 0.000000 
344 3.430000 1 21.685029 -3.542873 -0.000000 13.303964 -0.011911 0.000000 
344 3.430000 1 23.012448 -6.557266 -0.000000 0.064745 -0.059692 -0.000000 
344 3.430000 1 37.204787 0.046463 -0.000000 13.215392 -0.091595 0.000000 
344 3.430000 1 61.287099 3.176374 0.000000 19.135016 -0.251736 -0.000000 
344 3.430000 2 21.133225 -3.539441 -0.000000 13.694063 0.836127 0.000000 
344 3.430000 2 37.828451 -0.034768 -0.000000 15.324271 -0.144403 0.000000 
344 3.430000 2 60.037431 3.129703 -0.000000 21.193213 -1.307294 0.000000 
345 3.440000 1 21.789959 -3.536884 0.000000 13.330995 0.072606 -0.000000 
345 3.440000 1 23.021807 -6.566611 0.000000 0.201629 -0.134258 0.000000 
345 3.440000 1 37.543815 0.041925 -0.000000 13.007924 -0.036757 0.000000 
345 3.440000 1 60.568023 3.149911 -0.000000 18.696164 -0.170543 0.000000 
345 3.440000 2 21.014639 -3.519869 0.000000 13.943239 0.006415 0.000000 
345 3.440000 2 36.163763 -0.022445 0.000000 11.031211 -1.472234 0.000000 
346 3.450000 1 21.877693 -3.527395 -0.000000 13.186264 0.005357 0.000000 
346 3.450000 1 23.007781 -6.555706 -0.000000 -0.033891 -0.084538 -0.000000 
346 3.450000 1 37.478886 0.033934 0.000000 13.166400 -0.143602 0.000000 
346 3.450000 1 61.430035 3.176648 -0.000000 19.486483 0.358230 0.000000 
346 3.450000 2 22.341149 -3.749521 0.000000 13.865031 0.089363 0.000000 
346 3.450000 2 23.620366 -6.745606 0.000000 -1.542938 -0.426558 0.000000 
346 3.450000 2 38.389252 0.132086 -0.000000 9.916110 2.841125 -0.000000 
346 3.450000 2 61.798431 3.229544 -0.000000 15.433138 2.207780 0.000000 
347 3.460000 1 22.142956 -3.562418 -0.000000 13.811475 -0.080714 0.000000 
347 3.460000 1 22.929027 -6.537731 0.000000 0.453253 -0.198344 0.000000 
347 3.460000 1 37.598579 0.045447 -0.000000 13.431523 -0.180392 0.000000 
347 3.460000 1 60.834417 3.156964 -0.000000 19.983845 -0.019470 0.000000 
347 3.460000 2 22.896676 -3.591521 0.000000 15.390325 2.095904 0.000000 
347 3.460000 2 37.468171 0.205831 0.000000 18.302809 2.551532 0.000000 
347 3.460000 2 60.728386 3.153336 -0.000000 16.091979 0.237901 0.000000 
348 3.470000 1 22.158786 -3.541945 -0.000000 13.136438 0.287860 0.000000 
348 3.470000 1 23.058260 -6.587525 -0.000000 -0.096692 -0.118182 0.000000 
348 3.470000 1 37.663142 0.044180 -0.000000 12.954843 -0.168627 0.000000 
348 3.470000 1 61.761857 3.187631 -0.000000 19.938231 -0.389206 0.000000 
348 3.470000 2 22.649928 -3.667844 -0.000000 8.361683 0.355053 0.000000 
348 3.470000 2 23.353651 -6.606971 0.000000 0.266393 -1.001592 0.000000 
348 3.470000 2 38.691881 0.106157 -0.000000 17.214732 -0.211521 0.000000 
348 3.470000 2 59.769989 3.081615 -0.000000 24.837902 3.580506 0.000000 
349 3.480000 1 22.412946 -3.566577 -0.000000 13.677905 0.068399 0.000000 
349 3.480000 1 23.133202 -6.609595 0.000000 0.217258 -0.323875 0.000000 
349 3.480000 1 37.925737 0.042448 0.000000 13.876044 0.196221 0.000000 
349 3.480000 1 62.302972 3.258673 0.000000 19.990465 -0.185912 0.000000 
349 3.480000 2 21.846643 -3.510875 0.000000 16.801322 0.786948 0.000000 
349 3.480000 2 21.929341 -6.149674 -0.000000 0.836771 -0.794944 0.000000 
349 3.480000 2 39.186337 0.132503 0.000000 16.219409 -0.480485 0.000000 
349 3.480000 2 38.500295 -20.991398 -0.000000 -57.735927 55.295740 -0.000000 
349 3.480000 2 58.806953 2.910771 -0.000000 19.477868 0.007775 0.000000 
350 3.490000 1 22.545835 -3.564038 -0.000000 13.633076 -0.070958 0.000000 
